"id","amikacin","capreomycin","ciprofloxacin","ethambutol","ethionamide","isoniazid","kanamycin","moxifloxacin","ofloxacin","pyrazinamide","rifampicin","streptomycin"
"ERR2512680",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512681",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512682",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046827",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512683",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512684",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","0",NA
"ERR2512685",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512686",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045472",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512687",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512688",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045993",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512689",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512690",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045024",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2513583",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512692",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512693",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046159",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512694",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512695",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512696",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512391",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2512698",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512699",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512700",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2512397",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045255",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512702",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512765",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512704",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512705",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512706",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512707",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512708",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512709",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512710",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512711",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512712",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512713",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512714",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512715",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045012",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512716",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","0",NA
"ERR2512814",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512718",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2512719",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512720",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512547",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512722",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512723",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512724",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512725",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"SRR6045417",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"ERR2512726",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512727",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512728",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512729",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512730",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"SRR6046088",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512731",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512732",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"SRR6045741",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046149",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512733",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045185",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"ERR2512734",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046710",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512735",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045072",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512736",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046628",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512737",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512738",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512739",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512740",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512741",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512742",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512743",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512744",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512745",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045971",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512746",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"SRR6046190",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512747",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512748",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512749",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512750",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"SRR6046706",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045790",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512751",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512752",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2512753",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512754",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6044873",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512755",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2512756",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512757",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512758",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512759",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512760",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512761",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512762",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045726",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512763",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512764",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512406",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512766",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045739",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512767",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"ERR2512768",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512769",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"ERR2512770",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512771",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512772",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512773",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046544",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512774",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046082",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512775",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512776",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512777",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512778",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512779",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512780",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2512781",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"ERR2512782",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6044821",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512783",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512784",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512785",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512786",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512787",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512788",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512789",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512790",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512791",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512792",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512793",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512794",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046354",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512795",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046093",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512796",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512797",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","0",NA
"SRR6045022",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512798",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512799",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512800",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512801",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512802",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2512803",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512804",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512805",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512806",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512807",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512808",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"ERR2512809",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045559",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045810",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512810",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512811",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512812",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2512813",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6044889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"ERR2513337",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512815",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512816",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512817",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512818",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512819",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045065",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6044904",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512820",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512821",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2512822",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512823",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512824",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2512825",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512826",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"SRR6046575",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512827",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512828",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045343",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512829",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046192",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","0",NA
"ERR2512830",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512831",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046258",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046248",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512832",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512833",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046901",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512834",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512835",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512836",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512837",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512838",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"SRR6045197",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512839",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2512840",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512841",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"0",NA
"ERR2512842",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045261",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512843",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512844",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512845",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512846",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512847",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512848",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512849",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512850",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512851",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","0",NA
"ERR2512852",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512853",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512854",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6044937",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2512855",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046236",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512856",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512857",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045806",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2512858",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045424",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512859",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512860",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512861",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512862",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512864",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512865",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512866",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512867",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512868",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2512673",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046475",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512870",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2512871",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046413",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512872",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512873",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512874",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512875",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512876",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"ERR2512877",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512396",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512879",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512880",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045873",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6044919",NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA
"ERR2512881",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512882",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2512883",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"ERR2512884",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512885",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512886",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046481",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512887",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2513712",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046895",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045243",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"ERR2512889",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512890",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512891",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512892",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512893",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512894",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512895",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512896",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512897",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512898",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512899",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046405",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512900",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512901",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512902",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046891",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045691",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512903",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512904",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512905",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512906",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512907",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"SRR6045316",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045148",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512908",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512909",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045135",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512910",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046177",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512911",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512912",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512913",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512914",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512915",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512916",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046865",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512917",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512918",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512919",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512920",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512921",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046634",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512922",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512923",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"ERR2512924",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512925",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512926",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"SRR6046786",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045447",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045284",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512927",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512928",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046553",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512929",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045905",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512930",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1",NA
"ERR2512931",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2512932",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045000",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"ERR2512933",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512934",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512935",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6044912",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
